cartodb_id,the_geom,the_geom_webmercator,name,address,phone,state,state_abb,status,distance,allhomes_zhvi_predenom_2016_08,closed_date,total_pop_area_2011_2015
542,0101000020E61000008C9FC6BDF96B56C0703FE08101764040,0101000020110F000042A7CE89F60A63C10249536EC8A34D41,JCPenney - Starkville Crossing,864 Hwy 12 W,(662) 323-4461,Mississippi,MS,retaining,24140,,,7.12853482443515
543,0101000020E61000008C9FC6BDF96B56C0703FE08101764040,0101000020110F000042A7CE89F60A63C10249536EC8A34D41,JCPenney - Mall@barnes Crossing in Tupelo,1001 Barnes Crossing Rd Ste300,(662) 844-2660,Mississippi,MS,retaining,24140,,,7.12853482443515
544,0101000020E61000003F9F1221BF6456C0B258D47146A64240,0101000020110F00001E2317D0D20463C1FD809A56D9175141,JCPenney - West Park Mall in Cape Girardeau,200 W Park Mall,(573) 334-2881,Missouri,MO,retaining,24140,74000,,151.626229022701
545,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - Columbia Mall,2301 W Worley,(573) 445-7001,Missouri,MO,retaining,24140,,,14.0590807462114
546,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - Dardenne Town Sq in Dardenne Prairie,7939 Hwy N,(636) 561-6135,Missouri,MO,retaining,24140,,,14.0590807462114
547,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - West County Ctr in Des Peres,90 W County Ctr,(314) 965-9100,Missouri,MO,retaining,24140,,,14.0590807462114
548,0101000020E610000090F7AA95093657C0AF0AD462F09C4340,0101000020110F0000FB340C0393B663C1A94DD118AF225241,JCPenney - Maple Valley Mall in Farmington,734 Market St,(573) 756-8125,Missouri,MO,retaining,24140,,,438.074377665906
549,0101000020E6100000E95F92CA149D56C021567F8461404340,0101000020110F000096219022AB3463C11440074AB9BD5141,JCPenney - Summit@gravois Bluff in Fenton,798 Gravois Bluffs Blvd,(636) 203-9338,Missouri,MO,retaining,24140,202500,,189.540778472838
550,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - Huck Finn S/C in Hannibal,420 Huck Finn S/C,(573) 221-3713,Missouri,MO,retaining,24140,,,14.0590807462114
551,0101000020E6100000BE2EC37FBA9757C0AF0B3F389F864340,0101000020110F00006B233E178B0964C1698B152F3F0A5241,JCPenney - Bolger Sq in Independence,17610 E 39th St S,(816) 350-0172,Missouri,MO,retaining,24140,110500,,649.87052131597
552,0101000020E61000001D5A643BDF5357C0FFCA4A9352244340,0101000020110F0000A0B10FABE9CF63C1DFDCE8BA519F5141,JCPenney - Capital Mall in Jefferson City,3600 Country Club Dr Stop 4,(573) 893-5311,Missouri,MO,retaining,24140,,,18.7464962433198
553,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - Northpark Mall in Joplin,101 Range Line Ste 250a,(417) 623-5700,Missouri,MO,retaining,24140,,,14.0590807462114
554,0101000020E61000008813984EEB9D57C0669FC728CF9E4340,0101000020110F0000D35B9411CD0E64C1578EDB0EBC245241,JCPenney - Plaza @ Shoal Creek in Kansas City,8100 N Flintlock Rd,(816) 415-2397,Missouri,MO,retaining,24140,195400,,298.16606128212
555,0101000020E6100000022B8716D9A957C0C2340C1F11A34340,0101000020110F0000D9DE54A5EE1864C1DA02F69367295241,JCPenney - Tiffany Springs Mrkt in Kansas City,9100 N Skyview Ave,(816) 410-2960,Missouri,MO,retaining,24140,,,59.3297393257428
556,0101000020E61000002E9BEF969A2457C004CCD7C0B1164440,0101000020110F0000C737BC96C4A763C19B2A7D2117A95241,JCPenney - Kirksville S/C,2206 S Baltimore St,(660) 665-3464,Missouri,MO,retaining,24140,,,118.901645825378
557,0101000020E6100000EC4D0CC9C99957C0A6B6D4415E774340,0101000020110F0000FDC949EA4A0B64C17FD9B52294F95141,JCPenney - Summit Fair in Lees Summit,990 NW Blue Pkwy,(816) 600-3253,Missouri,MO,retaining,24140,177400,,244.868246660058
558,0101000020E6100000250516C0946E57C05C7347FFCB114340,0101000020110F0000A26B51C698E663C1B4C467784B8B5141,JCPenney - Maryville Mall,1826 S Main St,(660) 562-2044,Missouri,MO,closing,24140,,2014-07-04 00:00:00+00,24.5769662615792
559,0101000020E61000006BB75D68AE9B56C0350C1F1153524340,0101000020110F0000704F7BC27A3363C1B0A60A5C37D15141,JCPenney - Poplar Bluff Ctlg Store,515 S Westwood,(573) 785-8282,Missouri,MO,retaining,24140,572500,,278.031885941269
560,0101000020E610000038EB9D1BE4F156C07D19D69EA3F64240,0101000020110F000057552190B27C63C18CC7AFF9026E5141,JCPenney - Southside Shoppers Wrld in Rolla,1050 S Bishop Ave,(573) 364-1611,Missouri,MO,retaining,24140,123200,,276.879493172982
561,0101000020E61000005FE5756968B357C0A8CEFE9B72E34340,0101000020110F0000B91EA9280D2164C171A52CF64A705241,JCPenney - East Hills S/C in Saint Joseph,3702 Frederick Ave Ste 7,(816) 279-6381,Missouri,MO,retaining,24140,,,981.244528791076
562,0101000020E6100000B2F4A10BEA0D57C03C31EBC5504A4340,0101000020110F0000DE80F3637F9463C16720E8E082C85141,JCPenney - Hampton Village Plza in Saint Louis,50 Hampton Village Plaza,(314) 351-5050,Missouri,MO,retaining,24140,,,93.8342263955439
563,0101000020E6100000ABAE4335259556C0FCC56CC9AA404340,0101000020110F00009DAFF2B5ED2D63C1278989CE08BE5141,JCPenney - South County Ctr in Saint Louis,100 S County Center Way,(314) 487-2500,Missouri,MO,retaining,24140,212600,,833.956011801708
564,0101000020E6100000F0FB372F4EA756C08CF7E3F6CB654340,0101000020110F00000D937C165A3D63C13DCCFC9D69E65141,JCPenney - Mid Rivers Mall in Saint Peters,4 Mid Rivers Mall,(636) 970-2115,Missouri,MO,retaining,24140,179700,,915.204840468918
565,0101000020E61000001B8524B37A5557C0205D6C5A29304440,0101000020110F00004E58BF2047D163C12933BBCF70C55241,JCPenney - Thompson Hill S/C in Sedalia,3159 W Broadway,(660) 827-2880,Missouri,MO,retaining,24140,,,2.0298713692142
566,0101000020E61000000DA9A278959A57C04C5299620E8A4340,0101000020110F0000BB74DAE7F70B64C19FFDA3DC000E5241,JCPenney - Main Street Store in Sikeston,1215 S Main St,(573) 471-6111,Missouri,MO,retaining,24140,110500,,1046.62531017877
567,0101000020E6100000AEF36F97FD5057C01A6A1492CC944240,0101000020110F0000F629A03077CD63C1820EEA1E35055141,JCPenney - Battlefield Mall in Springfield,2825 S Glenstone Ave Ste 200,(417) 883-4220,Missouri,MO,retaining,24140,,,623.212474439333
569,0101000020E6100000AEF36F97FD5057C01A6A1492CC944240,0101000020110F0000F629A03077CD63C1820EEA1E35055141,JCPenney - Battlefield Mall in Springfield,2825 S Glenstone Ave Ste 200,417-883-4220,Missouri,MO,retaining,24140,,,623.212474439333
570,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - Washington,5886 Highway 100,(636) 390-2405,Missouri,MO,retaining,24140,,,14.0590807462114
571,0101000020E61000001FD95C35CF2F57C039F06AB9332D4340,0101000020110F0000354B5FE848B163C192BE1767EEA85141,JCPenney - Southern Hills Ctr in West Plains,1414 Southern Hills Ctr,(417) 257-6000,Missouri,MO,retaining,24140,,,14.0590807462114
572,0101000020E6100000B859BC5818255BC0C44142942FE24640,0101000020110F00008AC43960DE0D67C11B23F9587FE85541,JCPenney - Rimrock Mall in Billings,140 S 24th St W,(406) 652-4000,Montana,MT,retaining,24140,199200,,858.126599401622
573,0101000020E610000093FDF334601E5BC0F146E6913FEA4640,0101000020110F0000F9C9EB75290867C1957987AD51F25541,JCPenney - Gallatin Valley Mall in Bozeman,2825 W Main St Ste C,(406) 587-4238,Montana,MT,retaining,24140,210000,,438.382128484078
574,0101000020E6100000A3E9EC6470D25BC0397CD28904BF4740,0101000020110F000088C891F716A167C1704D43EFA5F95641,JCPenney - Holiday Village Mall in Great Falls,1200 10th Ave S,(406) 453-7651,Montana,MT,retaining,24140,156200,,710.092944398273
575,0101000020E6100000BD1DE1B4E0005CC06B7D91D0964B4740,0101000020110F0000D2B5E6B687C867C1DE81A480C9695641,JCPenney - Capital Hill Mall in Helena,1600 11th Ave,(406) 449-2800,Montana,MT,closing,24140,,2015-06-07 00:00:00+00,1216.19409974578
576,0101000020E61000005930F14751945CC02FC03E3A75194840,0101000020110F00001A7B8331C04568C14F5DA6C3196C5741,JCPenney - Kalispell Cntr Mall,20 N Main St,(406) 752-7374,Montana,MT,retaining,24140,180100,,1020.53959759494
577,0101000020E6100000A6EF3504C7815CC061527C7C426C4740,0101000020110F00007B987D30013668C1A4ACA36042925641,JCPenney - Southgate Mall in Missoula,2901 Brooks St,(406) 721-5880,Montana,MT,retaining,24140,215500,,1053.14007655591
578,0101000020E6100000CBF3E0EEACF35BC0E773EE76BDC04740,0101000020110F0000A08A954551BD67C149002C39D0FB5641,JCPenney - Sidney Main St. Store,117-19 E Main St,(406) 482-1103,Montana,MT,closing,24140,,2012-06-05 00:00:00+00,2.56345187782215
579,0101000020E6100000FC8EE1B19F5158C043CBBA7F2CB84440,0101000020110F000045A9169C6CA764C121760D8E4A5E5341,JCPenney - Village Addition in Columbus,202 E 24th St,(402) 564-3221,Nebraska,NE,retaining,24140,,,38.1304470393984
580,0101000020E61000002194F77134EA59C0CC0BB08F4EEF4440,0101000020110F0000B6ADA3A96E0266C1025696F8F59C5341,JCPenney - Fremont Mall,1050 E 23rd St,(402) 721-3163,Nebraska,NE,closing,24140,,2013-11-25 00:00:00+00,897.870587700953
581,0101000020E61000004C512E8D5F9858C0EB6E9EEA90774440,0101000020110F00006CE7E70383E364C129AC67F060155341,JCPenney - Conestoga Mall in Grand Island,3404 W 13th St,(308) 382-6380,Nebraska,NE,retaining,24140,155100,,965.597285440115
582,0101000020E61000007B4B395FEC1F58C0B727486C771F4440,0101000020110F0000AB8F06B0367D64C1ADB22D9FD8B25241,JCPenney - Hilltop Mall in Kearney,5055 2nd Ave Ste 28,(308) 236-5461,Nebraska,NE,retaining,24140,,,2.70452792998341
583,0101000020E6100000A913D044D8F358C03BE12538F5BF4440,0101000020110F0000D38333D7323165C1A978F22F1D675341,JCPenney - Gateway Mall in Lincoln,68 Gateway Mall,(402) 466-2222,Nebraska,NE,retaining,24140,,,1.1555404095355
584,0101000020E61000007A8B87F71C2359C0FBCA83F4146F4540,0101000020110F0000E88CA3F7575965C1ED56F3D6D82F5441,JCPenney - West C Street Store in Mccook,201-209 West C St,(308) 345-4135,Nebraska,NE,closing,24140,,2013-09-26 00:00:00+00,1.01752529927259
585,0101000020E61000005740A19EBE5B58C0289F7994A5024540,0101000020110F0000FD5E3D1505B064C181584D5B0BB35341,JCPenney - Sunset Plaza S/C in Norfolk,1700 Market Lane,(402) 371-0320,Nebraska,NE,retaining,24140,,,25.312201486137
586,0101000020E61000004DF564FED13059C01686C8E9EB8F4440,0101000020110F00000DB8562FFC6465C1CEB93F84CC305341,JCPenney - The Mall in North Platte,1100 S Dewey St,(308) 534-3470,Nebraska,NE,closing,24140,,2013-07-27 00:00:00+00,179.180339197687
587,0101000020E6100000713C9F01F5F557C03222516859554440,0101000020110F0000F7C70258925964C13AA5F53CFDEE5241,JCPenney - Oak View Mall in Omaha,3202 Oakview Dr,(402) 334-2470,Nebraska,NE,retaining,24140,,,52.4128349463588
588,0101000020E6100000CE8AA8893E0458C0F0C16B9736A24440,0101000020110F00000DD7B4AFB46564C193A8EDD471455341,JCPenney - West Roads S/C in Omaha,800 N 98th St,(402) 397-4600,Nebraska,NE,retaining,24140,154900,,765.338375190131
589,0101000020E61000004D83A279000258C04700378B17914440,0101000020110F0000A9208322CD6364C18F11EA5C1E325341,JCPenney - Shadow Lake Town Ctr in Papillion,7751 Towne Center Pkwy,(402) 592-1825,Nebraska,NE,retaining,24140,211900,,464.45040555443
590,0101000020E61000004AD3A0681EF15DC0FCE25295B6904340,0101000020110F0000ADD1F3DFFC6D69C1F8C5EF0B4A155241,JCPenney - Southgate Mall in Carson City,3939 S Carson St,(775) 884-3330,Nevada,NV,retaining,24140,219700,,458.908781302096
591,0101000020E610000069C70DBF9BEF5CC00342EBE1CB6C4440,0101000020110F000040C4A6BC489368C188BC286C47095341,JCPenney - Elko Shopping Plaza,2190 Idaho St,(775) 738-7274,Nevada,NV,retaining,24140,,,131.475163772633
592,0101000020E6100000F19C2D20B4C25CC005DEC9A7C7084240,0101000020110F00008A8CB280256D68C18A0D6FF10B715041,JCPenney - Galleria/Sunset Mall in Henderson,1312 W Sunset Rd,(702) 451-4545,Nevada,NV,retaining,24140,215100,,1159.48552983259
593,0101000020E61000000342EBE1CBD35CC091EEE714E40D4240,0101000020110F000061F497D5A97B68C1DD76CC106B765041,JCPenney - Grand Canyon Parkway in Las Vegas,4485 S Grand Canyon Dr,(702) 876-3644,Nevada,NV,retaining,24140,212800,,1399.80940893585
594,0101000020E6100000492C29779FC85CC06170CD1DFD0F4240,0101000020110F0000A9AB347B2C7268C14D7B7FAD9F785041,JCPenney - The Boulevard Ctr in Las Vegas,3542 S Maryland Pkwy,(702) 735-5131,Nevada,NV,closing,24140,129100,2015-05-03 00:00:00+00,892.268731769769
595,0101000020E610000088855AD3BCCC5CC0778192020B164240,0101000020110F0000BC34B119AB7568C10D3954D2FD7E5041,JCPenney - The Meadows Shpg Ctr in Las Vegas,4400 Meadows Lane,(702) 870-9182,Nevada,NV,retaining,24140,135500,,1090.72120741119
596,0101000020E6100000556AF6402BF25DC09B728577B9BC4340,0101000020110F0000E92F7B34E16E69C1C116241798455241,JCPenney - Meadowood S/C in Reno,5200 Meadowood Mall Cir,(775) 827-2700,Nevada,NV,retaining,24140,222400,,487.164585072645
597,0101000020E610000040FB912232DF51C0DD274701A29C4540,0101000020110F0000A93430376E5B5EC17848ACA4C8645441,JCPenney - Steeplegate Mall in Concord,270 Loudon Rd,(603) 225-6463,New Hampshire,NH,retaining,24140,206300,,315.039298039138
598,0101000020E6100000E1F08288D4FC51C005FD851E31844540,0101000020110F0000E0ACF179C48D5EC1FE751A7A57485441,JCPenney - West Street S/C in Keene,381 West St,(603) 352-2166,New Hampshire,NH,retaining,24140,180900,,105.049416240219
599,0101000020E6100000F56915FDA1DB51C025034015377A4540,0101000020110F0000D8DDD3D760555EC15267C9D8C13C5441,JCPenney - Mall Of New Hampshir in Manchester,1500 S Willow St,(603) 622-1335,New Hampshire,NH,retaining,24140,189300,,294.805130845372
600,0101000020E6100000958098840BDC51C0527E52EDD3594540,0101000020110F000053B4641814565EC16C31A15440175441,JCPenney - Pheasant Lane Mall in Nashua,310 Daniel Webster Hwy Ste 103,(603) 888-9380,New Hampshire,NH,retaining,24140,219800,,790.398754109633
601,0101000020E6100000958098840BDC51C0527E52EDD3594540,0101000020110F000053B4641814565EC16C31A15440175441,JCPenney - Pheasant Lane Mall in Nashua,310 Daniel Webster Hwy Ste 103,603-888-9380,New Hampshire,NH,retaining,24140,219800,,790.398754109633
602,0101000020E6100000F94CF6CFD30F52C0A0185932C7704540,0101000020110F00003E1ECB3E09AE5EC184FEBE15D0315441,JCPenney - Fox Run Mall in Newington,50 Fox Run Rd Ste 35,(603) 433-0812,New Hampshire,NH,retaining,24140,166000,,109.415411135088
603,0101000020E6100000D9CC21A985E551C008008E3D7BD24540,0101000020110F0000F8E290242D665EC16809DB80C3A35441,JCPenney - Mountain Valley Mall in North Conway,State Hwy 16 & Rt 302,(603) 356-0147,New Hampshire,NH,retaining,24140,,,20.4769257896107
604,0101000020E6100000D9CC21A985E551C008008E3D7BD24540,0101000020110F0000F8E290242D665EC16809DB80C3A35441,JCPenney - Lilac Mall in Rochester,25 Lilac Mall (Rt 125),(603) 332-9125,New Hampshire,NH,retaining,24140,,,20.4769257896107
605,0101000020E6100000A9FAF0877ACE51C04CEEC1B524624540,0101000020110F0000D3FDA3E0083F5EC145C58DCEDD205441,JCPenney - Mall @ Rockingham Pk in Salem,81 Rockingham Park Blvd,(603) 893-4322,New Hampshire,NH,retaining,24140,277800,,1980.15154095549
606,0101000020E6100000CE177B2FBE1452C00B613596B0D04540,0101000020110F00008110FAB762B65EC1C9B7DA43A9A15441,JCPenney - Upper Valley Plaza in West Lebanon,250 Plainfield Rd Unit 202,(603) 298-5971,New Hampshire,NH,retaining,24140,212500,,35.6714743577709
607,0101000020E61000003ACAC16C02BC52C09126DE019EFA4340,0101000020110F00000744433481D25FC117E47C48EE895241,JCPenney - Cherry Hill Mall,2000 Rt 38 Ste 1000,(856) 488-0330,New Jersey,NJ,retaining,24140,443700,,564.374493570719
608,0101000020E610000003249A4011C652C0BF61A2410AEA4340,0101000020110F000033ACCBCE96E35FC188779BA594775241,JCPenney - Deptford Mall,1750 Deptford Center Rd Ste D,(856) 845-6111,New Jersey,NJ,retaining,24140,168400,,226.940581695785
609,0101000020E61000005169C4CC3EAF52C0CC9717601FD54340,0101000020110F00007A9D78D0D2BC5FC14356C9A879605241,JCPenney - Brunswick Sq Mall in E Brunswick,755 State Rt 18 Ste 600,(732) 238-3900,New Jersey,NJ,retaining,24140,176600,,33.1168670956629
610,0101000020E61000005169C4CC3EAF52C0CC9717601FD54340,0101000020110F00007A9D78D0D2BC5FC14356C9A879605241,JCPenney - Monmouth Mall in Eatontown,180 State Route 35,(732) 544-8600,New Jersey,NJ,retaining,24140,176600,,33.1168670956629
611,0101000020E61000005169C4CC3EAF52C0CC9717601FD54340,0101000020110F00007A9D78D0D2BC5FC14356C9A879605241,JCPenney - Freehld Raceway Mall in Freehold,3710 Hwy 9,(732) 780-4001,New Jersey,NJ,retaining,24140,176600,,33.1168670956629
612,0101000020E6100000AD156D8E738252C0035FD1ADD75C4440,0101000020110F0000912A1B8CBC705FC1FD97460E62F75241,JCPenney - Newport Ctr in Jersey City,10 Mall Dr W,(201) 217-1111,New Jersey,NJ,retaining,24140,,,5302.03355499525
613,0101000020E6100000AB2688BA0FA952C0D41055F833BA4340,0101000020110F0000F12DFDCE51B25FC1CDA2F7F9D1425241,JCPenney - Hamilton Mall in Mays Landing,4405 Black Horse Pike,(609) 645-9399,New Jersey,NJ,retaining,24140,151900,,112.738910092726
614,0101000020E6100000897B2C7DE8B252C06EDC627E6E224440,0101000020110F0000EA69D8920BC35FC10459346225B65241,JCPenney - Garden State Plaza in Paramus,502 Garden State Plaza,(201) 843-2910,New Jersey,NJ,retaining,24140,135800,,639.750882280035
615,0101000020E61000005169C4CC3EAF52C0CC9717601FD54340,0101000020110F00007A9D78D0D2BC5FC14356C9A879605241,JCPenney - Rio Grande Plaza,1500 Rt 47 Ste 21b,(609) 889-7700,New Jersey,NJ,closing,24140,176600,2012-08-30 00:00:00+00,33.1168670956629
616,0101000020E610000036CE01DDF2A252C08D8AEE0F4A734440,0101000020110F0000A75931BAEFA75FC1FA26346792105341,JCPenney - Rockaway Town Square,305 Mount Hope Ave,(973) 361-4500,New Jersey,NJ,retaining,24140,321000,,1078.06565939348
617,0101000020E61000002E3718EAB08B52C02B14E97E4EFD4340,0101000020110F0000F72C94586E805FC12F2B003FE98C5241,JCPenney - Ocean County Mall in Toms River,1201 Hooper Ave Ste B,(732) 240-5400,New Jersey,NJ,retaining,24140,258700,,915.220241964393
618,0101000020E61000005169C4CC3EAF52C0CC9717601FD54340,0101000020110F00007A9D78D0D2BC5FC14356C9A879605241,JCPenney - Quakerbridge Mall in Trenton,500 Quaker Bridge Mall,(609) 799-8100,New Jersey,NJ,retaining,24140,176600,,33.1168670956629
619,0101000020E6100000853FC39B35C252C0410E4A9869B74340,0101000020110F0000BD31FB3109DD5FC1C247C452C03F5241,JCPenney - Cumberland Mall in Vineland,3849 S Delsea Dr,(856) 327-3400,New Jersey,NJ,retaining,24140,145100,,178.288672492936
620,0101000020E61000005169C4CC3EAF52C0CC9717601FD54340,0101000020110F00007A9D78D0D2BC5FC14356C9A879605241,JCPenney - Wayne Towne Ctr,260 Wayne Towne Ctr,(973) 785-3200,New Jersey,NJ,retaining,24140,176600,,33.1168670956629
621,0101000020E6100000F1248EE1569352C0F5B814FCDB464440,0101000020110F00000BE33D266C8D5FC162B60E58C7DE5241,JCPenney - Woodbridge Ctr,428 Woodbridge Ctr Dr,(732) 636-6000,New Jersey,NJ,retaining,24140,237700,,8460.81124426443
622,0101000020E610000036AE7FD7679F5AC0533F6F2A52314040,0101000020110F00001E7E407E539C66C12955296936194D41,JCPenney - White Sands Mall in Alamogordo,3199 N White Sands,(575) 437-2940,New Mexico,NM,retaining,24140,,,0.646241700780281
623,0101000020E61000002D78D15790A45AC0DD06B5DFDA8D4140,0101000020110F000095C0CBFEB4A066C1D1AFE14554E14F41,JCPenney - Coronado Center in Albuquerque,6600 Menaul Blvd NE Ste 600,(505) 883-5800,New Mexico,NM,retaining,24140,172000,,836.294476990257
624,0101000020E61000001538D906EE865AC0178046E9D23F4140,0101000020110F0000F1A93AEF898766C187F6BE96E83F4F41,JCPenney - Cottonwood Mall in Albuquerque,10000 Coors Bypass NW,(505) 890-8727,New Mexico,NM,retaining,24140,,,0.0826832426575641
625,0101000020E6100000DE72F56393CC59C0C081244795364140,0101000020110F0000D0245DAC44E965C14515E1FCDE2C4F41,JCPenney - North Plains Mall in Clovis,2813 N Prince St,(575) 769-2373,New Mexico,NM,retaining,24140,,,440.593516267732
626,0101000020E610000017F2086EA4095BC0EEED96E480614240,0101000020110F0000D0025E908DF666C1E1831A45AFCE5041,JCPenney - Animas Valley Mall in Farmington,4601 E Main St,(505) 326-4311,New Mexico,NM,retaining,24140,,,398.138175926125
627,0101000020E61000001538D906EE865AC0178046E9D23F4140,0101000020110F0000F1A93AEF898766C187F6BE96E83F4F41,JCPenney - Rio West Mall in Gallup,1300 W Maloney Ave Ste A,(505) 722-7231,New Mexico,NM,retaining,24140,,,0.0826832426575641
628,0101000020E6100000A5F8F884ECC259C0DFC4909C4C324140,0101000020110F00004426682912E165C1108B7D190D244F41,JCPenney - Broadmoor Shpg Cntr in Hobbs,1400 N Turner St,(575) 397-3566,New Mexico,NM,retaining,24140,,,171.399583435698
629,0101000020E61000001538D906EE865AC0178046E9D23F4140,0101000020110F0000F1A93AEF898766C187F6BE96E83F4F41,JCPenney - Mesilla Valley Mall in Las Cruces,700 Telshor Blvd Ste 2000,(575) 522-3041,New Mexico,NM,retaining,24140,,,0.0826832426575641
630,0101000020E610000044183F8D7B215AC0274A42226DB74040,0101000020110F00008BE3AF33613166C1B6AB9BF58C284E41,JCPenney - Roswell Mall,4501 N Main St Ste 9,(575) 622-2942,New Mexico,NM,retaining,24140,,,2010.20812159952
631,0101000020E6100000ECC1A4F8F8805AC078B7B24467D14140,0101000020110F00006C7C52B47A8266C12AA2456005375041,JCPenney - Santa Fe Place,4250 Cerrillos Rd,(505) 473-4445,New Mexico,NM,retaining,24140,223400,,372.24027415275
632,0101000020E6100000B726DD96C8B752C0B22D03CE52B44540,0101000020110F0000A90E009953CB5FC1E23B8B1370805441,JCPenney - Crossgates Mall in Albany,120 Washington Ave Ext Ste 40,(518) 456-0824,New York,NY,retaining,24140,127200,,0.382593395778293
633,0101000020E610000069705B5B78B453C00CB265F9BA7E4540,0101000020110F0000F13FE02345BC60C1EECC888CFF415441,JCPenney - Boulevard Mall in Amherst,1303 Niagara Falls Blvd,(716) 837-2100,New York,NY,retaining,24140,,,1246.10838670611
634,0101000020E6100000645A9BC6F65853C0C100C28712714540,0101000020110F000090E76AC98D6E60C1B21C8C6627325441,JCPenney - Finger Lakes Mall in Auburn,US Rt 5 & 20,(315) 253-2762,New York,NY,retaining,24140,,,51.0590989990695
635,0101000020E61000000C03965CC58B53C08236397CD27F4540,0101000020110F00000621C448B49960C15BD47A1B44435441,JCPenney - Batavia City Centre,40 Batavia City Ctr,(585) 344-0824,New York,NY,retaining,24140,98300,,3191.67456593094
636,0101000020E6100000679C86A8C24F52C05AB741EDB75E4440,0101000020110F00000063E8FAA11A5FC1CAB84C517CF95241,JCPenney - South Shore Mall in Bayshore L I,1701 Sunrise Hwy,(631) 666-3000,New York,NY,retaining,24140,273500,,2073.32260625141
637,0101000020E6100000D93EE42D577952C0E65B1FD61B554440,0101000020110F0000696425C542615FC16017664CB8EE5241,JCPenney - Mckinley Mall in Blasdell,6 Mckinley Mall,(716) 822-1166,New York,NY,retaining,24140,353100,,22221.8624608409
638,0101000020E610000042E90B21E77452C0F17F4754A86E4440,0101000020110F0000C7481613B9595FC126C1536D5E0B5341,JCPenney - Bay Plaza Mall in Bronx,100 Baychester Ave,(718) 862-9125,New York,NY,retaining,24140,,,1111.38835792662
640,0101000020E6100000B726DD96C8B752C0B22D03CE52B44540,0101000020110F0000A90E009953CB5FC1E23B8B1370805441,JCPenney - Roseland S/C in Canandaigua,3225 State Rt 364 Ste 165,(585) 394-4600,New York,NY,retaining,24140,127200,,0.382593395778293
641,0101000020E6100000B726DD96C8B752C0B22D03CE52B44540,0101000020110F0000A90E009953CB5FC1E23B8B1370805441,JCPenney - Walden Galleria in Cheektowaga,3 Walden Galleria Dr,(716) 681-5100,New York,NY,retaining,24140,127200,,0.382593395778293
642,0101000020E61000003811FDDAFA7152C039D1AE42CA6D4540,0101000020110F0000A808730EC2545FC12284FFAA592E5441,JCPenney - Clifton Park Ctr,22 Clifton Country Rd Ste 2,(518) 371-1500,New York,NY,retaining,24140,265200,,205.436352814127
643,0101000020E6100000B6494563ED0D53C0E78EFE976B494540,0101000020110F000077D15B3FD32E60C1306300194F045441,JCPenney - Cortlandvle Crossing,854 State Rte 13,(607) 753-6549,New York,NY,retaining,24140,,,213.488252324695
644,0101000020E610000048FDF50A0B0453C07ADFF8DA33854540,0101000020110F0000379487396E2660C1DCC8981E84495441,JCPenney - Shoppingtown Mall in De Witt,3649 Erie Blvd E Ste 2,(315) 445-1130,New York,NY,retaining,24140,147600,,112.786335661636
645,0101000020E6100000C765DCD440D553C0809E060C923A4540,0101000020110F0000C11119DF1CD860C1CFEE1DD832F35341,JCPenney - D & F Plaza in Dunkirk,1170 Central Ave,(716) 366-7000,New York,NY,closing,24140,58600,2015-11-03 00:00:00+00,497.292101460632
646,0101000020E6100000A60C1CD0D27352C02D095053CB5E4440,0101000020110F00001E0E48B9E3575FC198CDE40F92F95241,JCPenney - Queens Center in Elmhurst,92-59 59th Ave,(718) 592-1800,New York,NY,retaining,24140,752900,,11404.9459042518
647,0101000020E6100000F243A511336752C0A3570394865E4440,0101000020110F0000D899074872425FC1C51D8F0045F95241,JCPenney - Roosevelt Field S/C in Garden City,630 Old Country Rd Unit A2,(516) 877-1100,New York,NY,retaining,24140,780000,,733.957780597982
648,0101000020E610000024B55032396C53C0C651B9895A9A4540,0101000020110F0000C3C4D531E97E60C1BE02A4B220625441,JCPenney - Greece Ridge Ctr,231 Greece Ridge Ctr Dr,(585) 723-5700,New York,NY,retaining,24140,131900,,864.104861357284
649,0101000020E6100000DB368C82E03753C02FC37FBA81144540,0101000020110F0000F3EAC1FC735260C1B85C24117CC75341,JCPenney - Arnot Mall in Horseheads,3300 Chambers Rd Ste 5090,(607) 739-3521,New York,NY,retaining,24140,130100,,130.487284464688
650,0101000020E61000005C1D007157FE52C0E4874A2366104540,0101000020110F000040D4B495962160C183CC1787C7C25341,JCPenney - Oakdale Mall in Johnson City,601-635 Harry L Dr Ste 99,(607) 770-9211,New York,NY,retaining,24140,72600,,293.909587815582
